"SalesOrderNumber","SalesOrderLineNumber","OrderDate","DueDate","DeliveryDate","StoreKey","ProductKey","PromotionKey","CurrencyKey","CustomerKey","Quantity","NetPrice","UnitCost","UnitPrice","DiscountAmount","DeliveryStatus","IsOrderDelayed"
"20230731067507","3","2023-07-31","2023-08-05","2023-08-05","185","845","1","1","12299","7","13.49","6.87","13.49","0.0","On Time","0"
"20210417978546","1","2021-04-17","2021-04-24","2021-04-29","101","1783","6","1","11359","4","19.18","10.99","21.56","2.38","Delayed","1"
"20210417978546","2","2021-04-17","2021-04-24","2021-04-29","326","1389","9","1","11359","5","13.53","8.3","18.04","4.51","Delayed","1"
"20240906005798","1","2024-09-06","2024-09-12","2024-09-12","361","2279","1","1","20583","3","169.96","78.16","169.96","0.0","On Time","0"
"20240906005798","2","2024-09-06","2024-09-12","2024-09-12","141","626","1","1","20583","3","114.81","58.53","114.81","0.0","On Time","0"
"20240906005798","3","2024-09-06","2024-09-12","2024-09-12","262","671","1","1","20583","4","79.71","36.66","79.71","0.0","On Time","0"
"20240906005798","4","2024-09-06","2024-09-12","2024-09-12","472","541","1","1","20583","3","350.44","161.15","350.44","0.0","On Time","0"
"20240906005798","5","2024-09-06","2024-09-12","2024-09-12","393","2330","1","1","20583","6","60.16","30.67","60.16","0.0","On Time","0"
"20250517617358","1","2025-05-17","2025-05-20","2025-05-20","478","806","1","1","11859","3","7.97","4.07","7.97","0.0","On Time","0"
"20240526820387","1","2024-05-26","2024-06-02","2024-06-02","240","1820","1","1","25923","4","15.29","8.18","16.04","0.75","On Time","0"
"20250515818225","1","2025-05-15","2025-05-18","2025-05-18","97","408","1","1","24442","5","380.02","174.76","380.02","0.0","On Time","1"
"20250515818225","2","2025-05-15","2025-05-18","2025-05-19","337","606","1","1","24442","7","149.9","68.94","149.9","0.0","Delayed","1"
"20220827467016","1","2022-08-27","2022-09-03","2022-09-01","60","139","46","1","11629","2","238.14","115.28","250.67","12.53","Early Delivery","0"
"20220827467016","2","2022-08-27","2022-09-03","2022-09-03","376","975","47","1","11629","4","54.89","38.04","82.72","27.83","On Time","0"
"20240109516949","1","2024-01-09","2024-01-14","2024-01-18","79","1217","1","1","5337","3","266.22","128.19","278.75","12.53","Delayed","1"
"20240109516949","2","2024-01-09","2024-01-14","2024-01-16","230","300","1","1","5337","4","109.8","55.98","109.8","0.0","Delayed","1"
"20240109516949","3","2024-01-09","2024-01-14","2024-01-17","311","1810","1","1","5337","6","16.04","8.18","16.04","0.0","Delayed","1"
"20240109516949","4","2024-01-09","2024-01-14","2024-01-17","142","254","1","1","5337","4","164.94","84.09","164.94","0.0","Delayed","1"
"20240109516949","5","2024-01-09","2024-01-14","2024-01-18","394","1182","1","1","5337","4","782.11","259.13","782.11","0.0","Delayed","1"
"20230302455146","1","2023-03-02","2023-03-06","2023-03-06","447","134","1","1","14478","4","175.45","80.68","175.45","0.0","On Time","0"
"20230302455146","2","2023-03-02","2023-03-06","2023-03-06","213","695","1","1","14478","5","81.72","37.58","81.72","0.0","On Time","0"
"20250822614450","1","2025-08-22","2025-08-25","2025-08-25","388","2381","1","1","11937","6","100.27","51.12","100.27","0.0","On Time","0"
"20250331749823","1","2025-03-31","2025-04-06","2025-04-06","266","117","1","1","23795","3","85.22","43.45","85.22","0.0","On Time","0"
"20250908088008","1","2025-09-08","2025-09-15","2025-09-15","253","1823","1","1","4020","2","16.04","8.18","16.04","0.0","On Time","0"
"20241016284840","1","2024-10-16","2024-10-21","2024-10-24","223","1833","1","1","33702","1","997.19","458.57","997.19","0.0","Delayed","1"
"20241016284840","2","2024-10-16","2024-10-21","2024-10-21","377","2010","1","1","33702","3","70.18","35.78","70.18","0.0","On Time","1"
"20241016284840","3","2024-10-16","2024-10-21","2024-10-21","159","2033","1","1","33702","4","90.24","41.5","90.24","0.0","On Time","1"
"20241016284840","4","2024-10-16","2024-10-21","2024-10-21","373","914","1","1","33702","4","48.08","22.11","48.08","0.0","On Time","1"
"20231111876215","1","2023-11-11","2023-11-15","2023-11-14","428","1927","1","1","9179","1","1604.32","531.54","1604.32","0.0","Early Delivery","0"
"20250819691238","1","2025-08-19","2025-08-25","2025-08-25","192","1248","1","1","14050","5","22.8","12.78","25.06","2.26","On Time","1"
"20250819691238","2","2025-08-19","2025-08-25","2025-08-29","483","2273","1","1","14050","3","115.31","53.02","115.31","0.0","Delayed","1"
"20221111325921","1","2022-11-11","2022-11-15","2022-11-15","161","776","1","1","14347","2","11.98","5.51","11.98","0.0","On Time","0"
"20221111325921","2","2022-11-11","2022-11-15","2022-11-15","394","441","1","1","14347","3","115.26","58.76","115.26","0.0","On Time","0"
"20220430417949","1","2022-04-30","2022-05-03","2022-05-03","481","1797","1","1","23860","4","21.56","10.99","21.56","0.0","On Time","0"
"20240830030500","1","2024-08-30","2024-09-02","2024-09-02","254","418","1","1","24570","2","135.34","69.0","135.34","0.0","On Time","0"
"20210406459264","1","2021-04-06","2021-04-12","2021-04-12","233","467","9","1","27483","7","51.27","32.05","69.69","18.42","On Time","0"
"20210406459264","2","2021-04-06","2021-04-12","2021-04-12","406","1304","6","1","27483","7","29.58","15.68","34.09","4.51","On Time","0"
"20230228250007","1","2023-02-28","2023-03-04","2023-03-05","162","2155","1","1","109","2","81.72","41.66","81.72","0.0","Delayed","1"
"20220814372483","1","2022-08-14","2022-08-20","2022-08-20","27","1261","1","1","18484","4","18.55","9.46","18.55","0.0","On Time","0"
"20241105207844","1","2024-11-05","2024-11-10","2024-11-16","403","2159","1","1","34623","1","374.0","171.99","374.0","0.0","Delayed","1"
"20230207382208","1","2023-02-07","2023-02-13","2023-02-13","17","59","1","1","15311","4","78.21","39.87","78.21","0.0","On Time","0"
"20230207382208","2","2023-02-07","2023-02-13","2023-02-13","192","51","1","1","15311","4","100.25","46.1","100.25","0.0","On Time","0"
"20230207382208","3","2023-02-07","2023-02-13","2023-02-13","295","882","1","1","15311","6","5.39","3.32","6.52","1.13","On Time","0"
"20230207382208","4","2023-02-07","2023-02-13","2023-02-13","63","475","1","1","15311","5","410.61","136.04","410.61","0.0","On Time","0"
"20230207382208","5","2023-02-07","2023-02-13","2023-02-13","104","329","1","1","15311","7","134.86","68.76","134.86","0.0","On Time","0"
"20230120798412","1","2023-01-20","2023-01-24","2023-01-24","198","2517","1","1","39137","2","1.68","0.86","1.68","0.0","On Time","0"
"20230120798412","2","2023-01-20","2023-01-24","2023-01-24","361","387","1","1","39137","1","350.44","161.15","350.44","0.0","On Time","0"
"20250130255081","1","2025-01-30","2025-02-06","2025-02-06","322","703","1","1","34302","3","104.78","34.72","104.78","0.0","On Time","0"
"20250130255081","2","2025-01-30","2025-02-06","2025-02-06","489","1641","1","1","34302","4","6.35","2.92","6.35","0.0","On Time","0"
"20250130255081","3","2025-01-30","2025-02-06","2025-02-06","300","2315","1","1","34302","2","51.13","26.07","51.13","0.0","On Time","0"
"20250130255081","4","2025-01-30","2025-02-06","2025-02-06","172","1708","1","1","34302","4","35.16","16.17","35.16","0.0","On Time","0"
"20231126360587","1","2023-11-26","2023-12-02","2023-12-02","96","2484","1","1","8328","3","200.54","92.22","200.54","0.0","On Time","0"
"20230530212404","1","2023-05-30","2023-06-04","2023-06-04","443","2467","1","1","25301","4","15.54","7.92","15.54","0.0","On Time","0"
"20230530212404","2","2023-05-30","2023-06-04","2023-06-04","154","660","1","1","25301","3","79.71","36.66","79.71","0.0","On Time","0"
"20230530212404","3","2023-05-30","2023-06-04","2023-06-03","380","277","1","1","25301","5","240.65","122.69","240.65","0.0","Early Delivery","0"
"20230404784661","1","2023-04-04","2023-04-09","2023-04-09","107","146","1","1","6311","3","1453.92","481.71","1453.92","0.0","On Time","0"
"20240730497260","1","2024-07-30","2024-08-06","2024-08-06","314","442","1","1","6210","3","135.31","68.99","135.31","0.0","On Time","0"
"20240830512204","1","2024-08-30","2024-09-05","2024-09-05","495","1997","1","1","22399","3","90.24","41.5","90.24","0.0","On Time","0"
"20240830512204","2","2024-08-30","2024-09-05","2024-09-05","237","2013","1","1","22399","1","333.87","110.62","333.87","0.0","On Time","0"
"20240128237380","1","2024-01-28","2024-02-04","2024-02-04","372","1213","1","1","18225","3","85.23","43.45","85.23","0.0","On Time","0"
"20221016230702","1","2022-10-16","2022-10-23","2022-10-23","409","1861","48","1","31056","7","457.18","255.58","501.3","44.12","On Time","1"
"20221016230702","2","2022-10-16","2022-10-23","2022-10-24","145","922","1","1","31056","4","0.48","0.24","0.48","0.0","Delayed","1"
"20241205216094","1","2024-12-05","2024-12-10","2024-12-09","399","1676","1","1","15515","2","4.51","2.07","4.51","0.0","Early Delivery","0"
"20241205216094","2","2024-12-05","2024-12-10","2024-12-09","378","1346","1","1","15515","3","11.53","5.3","11.53","0.0","Early Delivery","0"
"20241205216094","3","2024-12-05","2024-12-10","2024-12-10","88","788","1","1","15515","4","5.77","2.65","5.77","0.0","On Time","0"
"20250215490054","1","2025-02-15","2025-02-20","2025-02-20","407","1099","1","1","23675","3","179.48","82.54","179.48","0.0","On Time","0"
"20220227108805","1","2022-02-27","2022-03-03","2022-03-03","2","748","1","1","1016","4","6.77","3.45","6.77","0.0","On Time","0"
"20220108333554","1","2022-01-08","2022-01-13","2022-01-18","14","1902","31","1","1617","3","44.99","33.22","65.17","20.18","Delayed","1"
"20220108333554","2","2022-01-08","2022-01-13","2022-01-17","383","2028","32","1","1617","6","28.19","35.78","70.18","41.99","Delayed","1"
"20240808538134","1","2024-08-08","2024-08-13","2024-08-18","383","1470","1","1","14706","2","64.67","32.97","64.67","0.0","Delayed","1"
"20211206842666","1","2021-12-06","2021-12-09","2021-12-12","409","707","1","1","4957","4","45.62","23.26","45.62","0.0","Delayed","1"
"20220919690752","1","2022-09-19","2022-09-22","2022-09-22","58","1932","48","1","29736","3","59.4","33.22","65.17","5.77","On Time","0"
"20240308252250","1","2024-03-08","2024-03-12","2024-03-12","322","450","1","1","23422","4","460.74","152.65","460.74","0.0","On Time","0"
"20240308252250","2","2024-03-08","2024-03-12","2024-03-12","281","1427","1","1","23422","4","115.31","53.03","115.31","0.0","On Time","0"
"20240308252250","3","2024-03-08","2024-03-12","2024-03-12","30","1270","1","1","23422","3","3.48","1.77","3.48","0.0","On Time","0"
"20240308252250","4","2024-03-08","2024-03-12","2024-03-12","243","2407","1","1","23422","5","200.54","92.22","200.54","0.0","On Time","0"
"20230325038804","1","2023-03-25","2023-04-01","2023-04-04","239","217","1","1","35111","2","331.14","161.15","350.44","19.3","Delayed","1"
"20230325038804","2","2023-03-25","2023-04-01","2023-04-01","500","1583","1","1","35111","8","6.96","3.2","6.96","0.0","On Time","1"
"20230325038804","3","2023-03-25","2023-04-01","2023-04-03","313","2150","1","1","35111","4","74.7","38.08","74.7","0.0","Delayed","1"
"20250711081660","1","2025-07-11","2025-07-18","2025-07-18","5","887","1","1","4642","8","25.07","12.78","25.07","0.0","On Time","1"
"20250711081660","2","2025-07-11","2025-07-18","2025-07-20","421","1179","1","1","4642","1","442.19","162.78","491.32","49.13","Delayed","1"
"20230720071925","1","2023-07-20","2023-07-25","2023-07-25","125","425","1","1","1724","4","185.0","94.32","185.0","0.0","On Time","0"
"20220610894558","1","2022-06-10","2022-06-14","2022-06-12","245","1189","1","1","31046","6","85.23","43.45","85.23","0.0","Early Delivery","0"
"20241213074201","1","2024-12-13","2024-12-17","2024-12-19","190","20","1","1","2945","3","67.18","30.89","67.18","0.0","Delayed","1"
"20221125178565","1","2022-11-25","2022-12-01","2022-11-30","476","890","53","1","25390","5","10.03","12.78","25.07","15.04","Early Delivery","0"
"20221125178565","2","2022-11-25","2022-12-01","2022-11-29","132","197","53","1","25390","2","50.84","76.66","150.36","99.52","Early Delivery","0"
"20221125178565","3","2022-11-25","2022-12-01","2022-12-01","293","1548","1","1","25390","3","125.97","61.33","133.36","7.39","On Time","0"
"20221125178565","4","2022-11-25","2022-12-01","2022-12-01","357","2117","53","1","25390","7","161.93","171.99","374.0","212.07","On Time","0"
"20240904272210","1","2024-09-04","2024-09-10","2024-09-10","170","830","1","1","28101","5","15.02","7.66","15.02","0.0","On Time","0"
"20221108398752","1","2022-11-08","2022-11-12","2022-11-12","29","1667","1","1","31613","5","2.51","1.4","2.76","0.25","On Time","0"
"20231226927611","1","2023-12-26","2023-12-30","2023-12-30","249","2353","1","1","17815","1","100.27","51.12","100.27","0.0","On Time","0"
"20211123687872","1","2021-11-23","2021-11-29","2021-11-29","391","436","1","1","37297","4","166.45","94.32","185.0","18.55","On Time","0"
"20211123687872","2","2021-11-23","2021-11-29","2021-11-29","36","1394","26","1","37297","2","18.42","8.3","25.06","6.64","On Time","0"
"20250310979345","1","2025-03-10","2025-03-14","2025-03-14","298","1702","1","1","7951","4","8.52","2.82","8.52","0.0","On Time","0"
"20250310979345","2","2025-03-10","2025-03-14","2025-03-14","230","326","1","1","7951","3","149.9","76.43","149.9","0.0","On Time","0"
"20230714286254","1","2023-07-14","2023-07-18","2023-07-20","30","1920","1","1","17287","2","65.17","33.22","65.17","0.0","Delayed","1"
"20220311715608","1","2022-03-11","2022-03-17","2022-03-17","184","628","37","1","763","2","202.55","76.25","230.12","27.57","On Time","0"
"20220601633406","1","2022-06-01","2022-06-05","2022-06-05","342","760","1","1","27260","4","6.97","3.55","6.97","0.0","On Time","0"
"20220601633406","2","2022-06-01","2022-06-05","2022-06-05","265","303","1","1","27260","7","435.67","144.35","435.67","0.0","On Time","0"
"20240607182837","1","2024-06-07","2024-06-11","2024-06-11","309","1865","1","1","25829","4","802.11","408.94","802.11","0.0","On Time","0"
"20251212049071","1","2025-12-12","2025-12-17","2025-12-17","223","1338","1","1","20766","4","16.54","7.61","16.54","0.0","On Time","0"
"20251212049071","2","2025-12-12","2025-12-17","2025-12-17","482","421","1","1","20766","3","235.13","108.13","235.13","0.0","On Time","0"
"20250223371304","1","2025-02-23","2025-02-28","2025-02-28","157","263","1","1","39487","7","265.22","121.96","265.22","0.0","On Time","0"
"20231013026547","1","2023-10-13","2023-10-16","2023-10-16","265","380","1","1","3644","5","651.26","215.77","651.26","0.0","On Time","0"
"20241201496080","1","2024-12-01","2024-12-06","2024-12-06","352","2294","1","1","992","4","318.85","105.64","318.85","0.0","On Time","0"
"20241201496080","2","2024-12-01","2024-12-06","2024-12-06","146","1880","1","1","992","4","765.56","408.71","801.66","36.1","On Time","0"
"20241201496080","3","2024-12-01","2024-12-06","2024-12-06","490","1026","1","1","992","2","99.27","45.65","99.27","0.0","On Time","0"
"20250709017588","1","2025-07-09","2025-07-13","2025-07-13","497","815","1","1","41523","2","4.76","2.19","4.76","0.0","On Time","0"
"20250709017588","2","2025-07-09","2025-07-13","2025-07-11","379","966","1","1","41523","4","92.5","42.53","92.5","0.0","Early Delivery","0"
"20250709017588","3","2025-07-09","2025-07-13","2025-07-13","166","1566","1","1","41523","3","133.36","61.33","133.36","0.0","On Time","0"
"20250709017588","4","2025-07-09","2025-07-13","2025-07-13","251","1000","1","1","41523","5","64.67","29.74","64.67","0.0","On Time","0"
"20221117321372","1","2022-11-17","2022-11-20","2022-11-20","432","1718","53","1","1298","5","10.84","16.17","35.16","24.32","On Time","0"
"20220205487437","1","2022-02-05","2022-02-09","2022-02-07","187","2213","1","1","27175","8","15.04","7.67","15.04","0.0","Early Delivery","0"
"20220520670244","1","2022-05-20","2022-05-23","2022-05-23","324","1303","1","1","18205","3","47.63","21.9","47.63","0.0","On Time","0"
"20211203181381","1","2021-12-03","2021-12-09","2021-12-09","301","695","29","1","28105","3","65.43","37.58","81.72","16.29","On Time","0"
"20211203181381","2","2021-12-03","2021-12-09","2021-12-09","318","1153","1","1","28105","4","500.85","165.94","500.85","0.0","On Time","0"
"20211203181381","3","2021-12-03","2021-12-09","2021-12-09","287","387","28","1","28105","4","100.27","161.15","350.44","250.17","On Time","0"
"20211203181381","4","2021-12-03","2021-12-09","2021-12-09","496","1067","29","1","28105","8","137.25","77.93","169.46","32.21","On Time","0"
"20211203181381","5","2021-12-03","2021-12-09","2021-12-09","326","1629","28","1","28105","6","1.75","2.55","5.01","3.26","On Time","0"
"20241119071832","1","2024-11-19","2024-11-25","2024-11-25","350","1738","1","1","32091","3","14.04","7.16","14.04","0.0","On Time","0"
"20230706635475","1","2023-07-06","2023-07-11","2023-07-16","449","107","1","1","40139","7","66.67","30.66","66.67","0.0","Delayed","1"
